severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2023-03-17T00:56:54+0000		1422.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1422.0, endLine=1422.0, startOffset=29.0, endOffset=47.0}	5min	AYbtEjBYIZYa0Rfl_jzS	12da7ab3522afc49f1e8b49c9214a900	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1445.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1445.0, endLine=1445.0, startOffset=36.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jzT	eed28c40d732c70f0d7a50aed04d1263	OPEN
MINOR	2023-03-17T00:56:54+0000		1450.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1450.0, endLine=1450.0, startOffset=20.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jzU	c6e1e906c92f22949011dc72cdb121fb	OPEN
MINOR	2023-03-17T00:56:54+0000		1453.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1453.0, endLine=1453.0, startOffset=20.0, endOffset=31.0}	5min	AYbtEjBYIZYa0Rfl_jzV	cefc4d9eef44c82485f5ab1dd2a1a87a	OPEN
MINOR	2023-03-17T00:56:54+0000		1456.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1456.0, endLine=1456.0, startOffset=20.0, endOffset=29.0}	5min	AYbtEjBYIZYa0Rfl_jzW	2045e7e35876bffae305d2a62ecc373d	OPEN
MINOR	2023-03-17T00:56:54+0000		1459.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1459.0, endLine=1459.0, startOffset=20.0, endOffset=28.0}	5min	AYbtEjBYIZYa0Rfl_jzX	d7d6b6389d2ab8cdea42a091b253aa82	OPEN
MINOR	2023-03-17T00:56:54+0000		1462.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1462.0, endLine=1462.0, startOffset=20.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jzY	9a97d18f1ec08d2a3acc2b47156cefe6	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1484.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1484.0, endLine=1484.0, startOffset=37.0, endOffset=39.0}	5min	AYbtEjBYIZYa0Rfl_jzZ	7bde6d575aa912768a854c57118efa2e	OPEN
MINOR	2023-03-17T00:56:54+0000		1489.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1489.0, endLine=1489.0, startOffset=21.0, endOffset=34.0}	5min	AYbtEjBYIZYa0Rfl_jza	8c764567e98c29b47940a98e5c6b5126	OPEN
MINOR	2023-03-17T00:56:54+0000		1492.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1492.0, endLine=1492.0, startOffset=21.0, endOffset=32.0}	5min	AYbtEjBYIZYa0Rfl_jzb	95184d799eabd712ae6714168d241c86	OPEN
MINOR	2023-03-17T00:56:54+0000		1495.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1495.0, endLine=1495.0, startOffset=21.0, endOffset=30.0}	5min	AYbtEjBYIZYa0Rfl_jzc	38d7ffdeb1ffa8c04c35dc0f3beae782	OPEN
MINOR	2023-03-17T00:56:54+0000		1498.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1498.0, endLine=1498.0, startOffset=21.0, endOffset=29.0}	5min	AYbtEjBYIZYa0Rfl_jzd	f9f673fc73eee783d3cf778bdfcdbd45	OPEN
MINOR	2023-03-17T00:56:54+0000		1501.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1501.0, endLine=1501.0, startOffset=21.0, endOffset=39.0}	5min	AYbtEjBYIZYa0Rfl_jze	71109e70c5a4163742fa167b218fd9a5	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1526.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1526.0, endLine=1526.0, startOffset=29.0, endOffset=31.0}	5min	AYbtEjBYIZYa0Rfl_jzf	242195c1c12bbc461baadebfe8beaa56	OPEN
MINOR	2023-03-17T00:56:54+0000		1531.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1531.0, endLine=1531.0, startOffset=13.0, endOffset=26.0}	5min	AYbtEjBYIZYa0Rfl_jzg	3ca4379c667b75d2526b057e8c52d50a	OPEN
MINOR	2023-03-17T00:56:54+0000		1534.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1534.0, endLine=1534.0, startOffset=13.0, endOffset=24.0}	5min	AYbtEjBYIZYa0Rfl_jzh	b427e53d4961624d89c42baeeab75dad	OPEN
MINOR	2023-03-17T00:56:54+0000		1537.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1537.0, endLine=1537.0, startOffset=13.0, endOffset=22.0}	5min	AYbtEjBYIZYa0Rfl_jzi	3ab9bf1eefb7f44c0622b629e42c18fe	OPEN
MINOR	2023-03-17T00:56:54+0000		1540.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1540.0, endLine=1540.0, startOffset=13.0, endOffset=21.0}	5min	AYbtEjBYIZYa0Rfl_jzj	b9305af4606278dc767a17eff25dc8d2	OPEN
MINOR	2023-03-17T00:56:54+0000		1543.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1543.0, endLine=1543.0, startOffset=13.0, endOffset=31.0}	5min	AYbtEjBYIZYa0Rfl_jzk	b3733f66be3e6ab87e8ae963c2a39dc5	OPEN
MINOR	2023-03-17T00:56:54+0000		1661.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_CartService_AddItem_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1661.0, endLine=1661.0, startOffset=5.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jzl	f0c2355153d00cc2bc7fbaf6f920b10a	OPEN
MINOR	2023-03-17T00:56:54+0000		1679.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_CartService_GetCart_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1679.0, endLine=1679.0, startOffset=5.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jzm	13c19ab3dc5ef7e3a02d00b9f3d9d7fa	OPEN
MINOR	2023-03-17T00:56:54+0000		1697.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_CartService_EmptyCart_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1697.0, endLine=1697.0, startOffset=5.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jzn	fcd07758f3b82a07a8e23301e9ea8217	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1733.0		go:S1192	GoLang-Nanodegree---Online-Boutique	20min		"Define a constant instead of duplicating this literal ""demo.proto"" 10 times."	2023-03-17T00:56:54+0000	CODE_SMELL	false	"design / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go	"{locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=1797.0, endLine=1797.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=1927.0, endLine=1927.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2024.0, endLine=2024.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2121.0, endLine=2121.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2185.0, endLine=2185.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2249.0, endLine=2249.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2313.0, endLine=2313.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2377.0, endLine=2377.0, startOffset=11.0, endOffset=23.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go, textRange={startLine=2380.0, endLine=2380.0, startOffset=33.0, endOffset=45.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=1733.0, endLine=1733.0, startOffset=11.0, endOffset=23.0}	20min	AYbtEjBXIZYa0Rfl_jwk	8ee07cbe78beabf36d57b6b1a5c93d20	OPEN
MINOR	2023-03-17T00:56:54+0000		1769.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_RecommendationService_ListRecommendations_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1769.0, endLine=1769.0, startOffset=5.0, endOffset=55.0}	5min	AYbtEjBYIZYa0Rfl_jzo	2f861b04be0aedf26ef7a982e9654962	OPEN
MINOR	2023-03-17T00:56:54+0000		1855.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_ProductCatalogService_ListProducts_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1855.0, endLine=1855.0, startOffset=5.0, endOffset=48.0}	5min	AYbtEjBYIZYa0Rfl_jzp	36833eb1de4b25b030cde24d15bb2dde	OPEN
MINOR	2023-03-17T00:56:54+0000		1873.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_ProductCatalogService_GetProduct_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1873.0, endLine=1873.0, startOffset=5.0, endOffset=46.0}	5min	AYbtEjBYIZYa0Rfl_jzq	a08417d096f61faf1561ce9c43e43732	OPEN
MINOR	2023-03-17T00:56:54+0000		1891.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_ProductCatalogService_SearchProducts_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1891.0, endLine=1891.0, startOffset=5.0, endOffset=50.0}	5min	AYbtEjBYIZYa0Rfl_jzr	582228dcfeac4a836a7f80fc89a4de7c	OPEN
MINOR	2023-03-17T00:56:54+0000		1974.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_ShippingService_GetQuote_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1974.0, endLine=1974.0, startOffset=5.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jzs	0988f7dfca5fc01fb8fd527a93c394b9	OPEN
MINOR	2023-03-17T00:56:54+0000		1992.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_ShippingService_ShipOrder_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1992.0, endLine=1992.0, startOffset=5.0, endOffset=39.0}	5min	AYbtEjBYIZYa0Rfl_jzt	cb61824bb7255915808e5bb6b2ae305a	OPEN
MINOR	2023-03-17T00:56:54+0000		2071.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_CurrencyService_GetSupportedCurrencies_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=2071.0, endLine=2071.0, startOffset=5.0, endOffset=52.0}	5min	AYbtEjBYIZYa0Rfl_jzu	1ec5896445a3b6993ef367b7ad51fc06	OPEN
MINOR	2023-03-17T00:56:54+0000		2089.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_CurrencyService_Convert_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=2089.0, endLine=2089.0, startOffset=5.0, endOffset=37.0}	5min	AYbtEjBYIZYa0Rfl_jzv	78bb60d14e07cbf7a7dd00f1968ac76f	OPEN
MINOR	2023-03-17T00:56:54+0000		2157.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_PaymentService_Charge_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=2157.0, endLine=2157.0, startOffset=5.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jzw	0f1935be67b77edee6a0f73d347017a6	OPEN
MINOR	2023-03-17T00:56:54+0000		2221.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_EmailService_SendOrderConfirmation_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=2221.0, endLine=2221.0, startOffset=5.0, endOffset=48.0}	5min	AYbtEjBYIZYa0Rfl_jzx	64ea81969cda3804f31ed8035cc07627	OPEN
MINOR	2023-03-17T00:56:54+0000		2285.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_CheckoutService_PlaceOrder_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=2285.0, endLine=2285.0, startOffset=5.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jzy	f6fcdf649f429054b06d38fb3458b366	OPEN
MINOR	2023-03-17T00:56:54+0000		2349.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""_AdService_GetAds_Handler"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=2349.0, endLine=2349.0, startOffset=5.0, endOffset=30.0}	5min	AYbtEjBYIZYa0Rfl_jzz	16d5b4baa7e4a40a1ed36bdc9b490912	OPEN
INFO	2023-03-17T00:56:54+0000		184.0		go:S1135	GoLang-Nanodegree---Online-Boutique	0min		Complete the task associated to this TODO comment.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"cwe / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/server.go		MAIN	{startLine=184.0, endLine=184.0, startOffset=4.0, endOffset=8.0}	0min	AYbtEjBhIZYa0Rfl_jz0	32e244aad934d96e77665416b8867248	OPEN
INFO	2023-03-17T00:56:54+0000		212.0		go:S1135	GoLang-Nanodegree---Online-Boutique	0min		Complete the task associated to this TODO comment.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"cwe / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/server.go		MAIN	{startLine=212.0, endLine=212.0, startOffset=4.0, endOffset=8.0}	0min	AYbtEjBhIZYa0Rfl_jz1	32e244aad934d96e77665416b8867248	OPEN
